cmp,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,id,name,hierarchy,subsystem
substrate vs. host,5660.47807757262,0.339631999697308,0.0950687560742367,3.57248809937198,0.000353605557072513,0.00253772953674885,|TRPKYNCAT-PWY|,L-tryptophan degradation IV (via indole-3-lactate),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|TRYPTOPHAN-DEG|",metabolism
substrate vs. host,10122.5237899237,-0.235013161254704,0.0761047876838743,-3.08802071994349,0.00201494421647476,0.0106167155709825,|TRYPANOSYN-PWY|,trypanothione biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Polyamine-Biosynthesis|",metabolism
substrate vs. host,3468.1959288925,0.697723646177073,0.220911181034449,3.15838991448907,0.00158643213699476,0.00866035904293862,|TRYPDEG-PWY|,L-tryptophan degradation II (via pyruvate),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|TRYPTOPHAN-DEG|",metabolism
substrate vs. host,12071.028141606,-0.294138262919291,0.109872556724693,-2.67708581366967,0.00742656111340625,0.0279124700989196,|TYRFUMCAT-PWY|,L-tyrosine degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|TYROSINE-DEG|",metabolism
substrate vs. host,20252.8909950241,0.139706670226213,0.0461583532704199,3.02668228668683,0.00247253688909466,0.0123626844454733,PWY3,leucyl aminopeptidase test,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Enzyme-Test|",metabolism
substrate vs. host,2772.29144656672,1.04869501339999,0.268223870733086,3.90977510888119,9.23820886694226e-05,0.000814485146072224,MASS-SYNTHESIS,massetolide A biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Antibiotic-Biosynthesis|",metabolism
substrate vs. host,6571.74593761694,0.419460891753074,0.108965060371828,3.8494990074958,0.000118359663202743,0.000980441986231681,SO4ASSIM-PWY2,sulfate reduction I (assimilatory),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Noncarbon-Nutrients|,|Sulfur-Metabolism|,|Sulfate-Reduction|",metabolism
substrate vs. host,4329.44852715768,0.440723834200607,0.125475709675236,3.51242352277836,0.000444039778451338,0.00308718928016148,MQL-OXIDASE-PWY,menaquinol oxidase (cytochrom aa3-600),"|Electron-Transfer|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Respiration|,|AEROBIC-RESPIRATION|",metabolism
substrate vs. host,21072.3427429635,-0.120005241070688,0.0264894478597233,-4.53030360263394,5.88989851413848e-06,0.000104674244477315,PI-ABC-TRANS,Phosphate ABC transporter,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Transport|",metabolism
substrate vs. host,4118.28527465492,0.795505315604894,0.198042221495173,4.01684706220226,5.89819746644441e-05,0.000588226132329665,AC-BUT-COATRANS,acetyl-CoA fermentation to butanoate clostridia,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Fermentation|,|Fermentation-to-Acids|,|Acetyl-CoA-Butyrate|",metabolism
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,ACICU_RS00445,(ACICU_RS00445) hypothetical protein [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],,virulence
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,ACICU_RS00450,(ACICU_RS00450) capsular polysaccharide synthesis protein [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],,virulence
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,ACICU_RS00455*,(ACICU_RS00455*) EpsG family protein [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],,virulence
substrate vs. host,715.936950382162,0.5786927015234,0.193024415959191,2.99802850664108,0.00271732255028503,0.0128898633795572,ACRD,Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD,,virulence
substrate vs. host,406.689272911356,0.980724635774958,0.226901169158352,4.32225466009178,1.54442778569274e-05,0.000208067545730049,ACT,Drugs:betalactams:Class_C_betalactamases:ACT,,virulence
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,APH3-PRIME,Drugs:Aminoglycosides:Aminoglycoside_O-phosphotransferases:APH3-PRIME,,virulence
substrate vs. host,2033.81302097596,0.789503112157487,0.299102157407025,2.63957678875286,0.00830096154657027,0.0295934143583832,BEPE,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:BEPE,,virulence
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,BLAA,Drugs:betalactams:Class_A_betalactamases:BLAA,,virulence
substrate vs. host,715.756344766203,0.577267578966303,0.193110442736191,2.98931311423127,0.00279605436837683,0.0130039958752721,FOSA,Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA,,virulence
substrate vs. host,2553.00111481975,1.22522043782219,0.342942404533981,3.57267115884115,0.000353358378162171,0.00253772953674885,IND,Drugs:betalactams:Class_B_betalactamases:IND,,virulence
substrate vs. host,801.258251236967,0.558222418307955,0.190759095521929,2.92632137293701,0.00342996414389945,0.0145883200763158,KDEA,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:KDEA,,virulence
substrate vs. host,406.689272911356,0.980724635774958,0.226901169158352,4.32225466009178,1.54442778569274e-05,0.000208067545730049,KPNF,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNF,,virulence
substrate vs. host,492.371784998079,0.869514302711563,0.219603870668372,3.95946710804853,7.51171887817442e-05,0.000683443274981443,KPNO,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNO,,virulence
substrate vs. host,715.936950382162,0.5786927015234,0.193024415959191,2.99802850664108,0.00271732255028503,0.0128898633795572,MARR,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR,,virulence
substrate vs. host,406.869878527315,0.983683872234246,0.226748609418895,4.33821347242306,1.43645598243974e-05,0.000208067545730049,MDTA,Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA,,virulence
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,MEXT,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MEXT,,virulence
substrate vs. host,658.433083641936,1.68588213868006,0.308393122849748,5.46666580337927,4.58579474720763e-08,1.73530642138652e-06,OCH,Drugs:betalactams:Class_C_betalactamases:OCH,,virulence
substrate vs. host,1530.79467612948,0.464542063118507,0.174927606125266,2.65562465186797,0.00791616708429761,0.0293550516600345,OQXA,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:OQXA,,virulence
substrate vs. host,2332.34141501179,0.360311298755085,0.146446891957767,2.4603546988146,0.0138799762696545,0.0458534930336802,OQXB,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:OQXB,,virulence
substrate vs. host,10408.634734702,-0.441171734614475,0.146739558627844,-3.00649489980653,0.00264278486992508,0.0127543095896385,OXA,Drugs:betalactams:Class_D_betalactamases:OXA,,virulence
substrate vs. host,1530.79467612948,0.464542063118507,0.174927606125266,2.65562465186797,0.00791616708429761,0.0293550516600345,OqxA_1,OqxA,,virulence
substrate vs. host,2338.26530839333,0.361594437556227,0.146459194380125,2.46890909844645,0.0135525640694921,0.0450399584345397,OqxB_1,OqxB,,virulence
substrate vs. host,406.869878527315,0.983683872234246,0.226748609418895,4.33821347242306,1.43645598243974e-05,0.000208067545730049,SOXS,Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS,,virulence
substrate vs. host,2033.81302097596,0.789503112157487,0.299102157407025,2.63957678875286,0.00830096154657027,0.0295934143583832,acpXL,(acpXL) acyl carrier protein [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella melitensis bv. 1 str. 16M],,virulence
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,aph(3)-VIb_1,aph(3')-VIb,,virulence
substrate vs. host,406.689272911356,0.980724635774958,0.226901169158352,4.32225466009178,1.54442778569274e-05,0.000208067545730049,blaACT-16_1,blaACT-16,,virulence
substrate vs. host,2553.00111481975,1.22522043782219,0.342942404533981,3.57267115884115,0.000353358378162171,0.00253772953674885,blaIND-10_1,blaIND-10,,virulence
substrate vs. host,658.433083641936,1.68588213868006,0.308393122849748,5.46666580337927,4.58579474720763e-08,1.73530642138652e-06,blaOCH-4_1,blaOCH-4,,virulence
substrate vs. host,658.433083641936,1.68588213868006,0.308393122849748,5.46666580337927,4.58579474720763e-08,1.73530642138652e-06,blaOCH-7_1,blaOCH-7,,virulence
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,blaOXA-274_1,blaOXA-274,,virulence
substrate vs. host,2033.81302097596,0.789503112157487,0.299102157407025,2.63957678875286,0.00830096154657027,0.0295934143583832,bvrR,(bvrR) response regulator transcription factor [BvrR-BvrS (VF0368) - Regulation (VFC0301)] [Brucella melitensis bv. 1 str. 16M],,virulence
substrate vs. host,658.433083641936,1.68588213868006,0.308393122849748,5.46666580337927,4.58579474720763e-08,1.73530642138652e-06,bvrS,(bvrS) stimulus-sensing domain-containing protein [BvrR-BvrS (VF0368) - Regulation (VFC0301)] [Brucella melitensis bv. 1 str. 16M],,virulence
substrate vs. host,2033.81302097596,0.789503112157487,0.299102157407025,2.63957678875286,0.00830096154657027,0.0295934143583832,cgs,(cgs) cyclic beta 1-2 glucan synthetase [CG (VF0366) - Immune modulation (VFC0258)] [Brucella melitensis bv. 1 str. 16M],,virulence
substrate vs. host,406.869878527315,0.983683872234246,0.226748609418895,4.33821347242306,1.43645598243974e-05,0.000208067545730049,cgsD,(cgsD) transcriptional regulator CsgD [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131],,virulence
substrate vs. host,801.438856852927,0.559475352979574,0.190690413677647,2.93394587692982,0.00334682563152808,0.0145883200763158,entE,(entE) enterobactin synthase subunit E [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044],,virulence
substrate vs. host,406.869878527315,0.983683872234246,0.226748609418895,4.33821347242306,1.43645598243974e-05,0.000208067545730049,entS,(entS) enterobactin exporter EntS [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044],,virulence
substrate vs. host,658.433083641936,1.68588213868006,0.308393122849748,5.46666580337927,4.58579474720763e-08,1.73530642138652e-06,fabZ,(fabZ) (3R)-hydroxymyristoyl ACP dehydratase [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella melitensis bv. 1 str. 16M],,virulence
substrate vs. host,801.438856852927,0.559475352979574,0.190690413677647,2.93394587692982,0.00334682563152808,0.0145883200763158,fepC,(fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044],,virulence
substrate vs. host,715.936950382162,0.5786927015234,0.193024415959191,2.99802850664108,0.00271732255028503,0.0128898633795572,fepD,(fepD) iron-enterobactin transporter membrane protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044],,virulence
substrate vs. host,715.936950382162,0.5786927015234,0.193024415959191,2.99802850664108,0.00271732255028503,0.0128898633795572,fepG,(fepG) iron-enterobactin transporter permease [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044],,virulence
substrate vs. host,715.756344766203,0.577267578966303,0.193110442736191,2.98931311423127,0.00279605436837683,0.0130039958752721,fosA_7,fosA,,virulence
substrate vs. host,801.258251236967,0.558222418307955,0.190759095521929,2.92632137293701,0.00342996414389945,0.0145883200763158,galF,(galF) GalU regulator GalF [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044],,virulence
substrate vs. host,10408.634734702,-0.441171734614475,0.146739558627844,-3.00649489980653,0.00264278486992508,0.0127543095896385,hcp,(hcp) type VI secretion system tube protein Hcp [T6SS (VF1337) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],,virulence
substrate vs. host,1130.66644692398,1.41724893128799,0.316884199695562,4.47245060703429,7.73282652207158e-06,0.000132733568652053,htrB,(htrB) lipid A biosynthesis lauroyl acyltransferase [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella melitensis bv. 1 str. 16M],,virulence
substrate vs. host,658.433083641936,1.68588213868006,0.308393122849748,5.46666580337927,4.58579474720763e-08,1.73530642138652e-06,kdsA,(kdsA) 2-dehydro-3-deoxyphosphooctonate aldolase [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella melitensis bv. 1 str. 16M],,virulence
substrate vs. host,658.433083641936,1.68588213868006,0.308393122849748,5.46666580337927,4.58579474720763e-08,1.73530642138652e-06,kdsB,(kdsB) 3-deoxy-manno-octulosonate cytidylyltransferase [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella melitensis bv. 1 str. 16M],,virulence
substrate vs. host,2033.81302097596,0.789503112157487,0.299102157407025,2.63957678875286,0.00830096154657027,0.0295934143583832,pgm,(pgm) phosphoglucomutase [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella melitensis bv. 1 str. 16M],,virulence
substrate vs. host,10730.6811954687,-0.428876951597,0.140364811498872,-3.05544492966064,0.00224726868655253,0.0117294744925077,pilG,(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,virulence
substrate vs. host,10872.7468119918,-0.432112776726362,0.135939560787732,-3.178712467676,0.00147930756115581,0.00812886828159875,pilT,(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,virulence
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,pseB,(pseB) UDP-N-acetylglucosamine 46-dehydratase (inverting) [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],,virulence
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,pseC,(pseC) UDP-4-amino-4 6-dideoxy-N-acetyl-beta-L-altrosamine transaminase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],,virulence
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,pseF,(pseF) pseudaminic acid cytidylyltransferase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],,virulence
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,pseH,(pseH) UDP-4-amino-4 6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],,virulence
substrate vs. host,6532.74418846753,-0.454644497922529,0.136382222909861,-3.33360527656904,0.000857282221795753,0.00507962597612074,pseI,(pseI) pseudaminic acid synthase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],,virulence
substrate vs. host,10408.634734702,-0.441171734614475,0.146739558627844,-3.00649489980653,0.00264278486992508,0.0127543095896385,tssC,(tssC) type VI secretion system contractile sheath large subunit [T6SS (VF1337) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],,virulence
substrate vs. host,715.756344766203,0.577267578966303,0.193110442736191,2.98931311423127,0.00279605436837683,0.0130039958752721,vipA/tssB,(vipA/tssB) type VI secretion system contractile sheath small subunit VipA [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044],,virulence
substrate vs. host,12981.0131748009,-0.236306731895991,0.0963841306122522,-2.45171824858429,0.0142175937807061,0.0465990032379442,Adherence,Adherence,,virulence
substrate vs. host,4993.63489916852,0.500269326693195,0.156808650662317,3.19031714500567,0.00142116742848223,0.00783524426630106,Regulation,Regulation,,virulence
substrate vs. host,406.689272911356,0.980724635774958,0.226901169158352,4.32225466009178,1.54442778569274e-05,0.000208067545730049,"Arginine2putrescine,Arginine2_Hcarbonate",Arginine to hydrogen carbonate P. aeruginosa,,gut
substrate vs. host,406.689272911356,0.980724635774958,0.226901169158352,4.32225466009178,1.54442778569274e-05,0.000208067545730049,"Arginine2putrescine,TPP_fatty_acids",Arginine2putrescine E. coli,,gut
substrate vs. host,406.689272911356,0.980724635774958,0.226901169158352,4.32225466009178,1.54442778569274e-05,0.000208067545730049,GR_AA_metabolism,Trimethylamine synthesis C. sporogenes,,gut
substrate vs. host,3820.83322729409,0.475368471556514,0.123446634583502,3.85080138604318,0.000117731949510787,0.000980441986231681,Glycine_cleavage,Glycine cleavage C. sticklandii,,gut
substrate vs. host,406.689272911356,0.980724635774958,0.226901169158352,4.32225466009178,1.54442778569274e-05,0.000208067545730049,Molybdopterin_dependent_oxidoreductase,DMSO-TMAO reducatse E. coli,,gut
substrate vs. host,10036.3416276047,0.335928650379355,0.0876511942115824,3.83256216188512,0.000126815540955666,0.0010452865133227,NADH_dehydrogenase_I,NADH dehydrogenase I E. coli,,gut
substrate vs. host,406.689272911356,0.980724635774958,0.226901169158352,4.32225466009178,1.54442778569274e-05,0.000208067545730049,"NADH_dehydrogenase_I,Respiratory_glycerol",NADH dehydrogenase I E. coli,,gut
substrate vs. host,3304.44932995218,0.51112056403939,0.128267612046548,3.98479831256159,6.75374641743218e-05,0.000631740886799133,Nitrate_reductase,Nitrate reductase E. coli,,gut
substrate vs. host,715.756344766203,0.577267578966303,0.193110442736191,2.98931311423127,0.00279605436837683,0.0130039958752721,"Nitrate_reductase,Formate_dehydrogenase",Nitrate reductase E. coli,,gut
substrate vs. host,406.689272911356,0.980724635774958,0.226901169158352,4.32225466009178,1.54442778569274e-05,0.000208067545730049,OD_aldehydes_related,PFOR II pathway B. thetaiotaomicron,,gut
substrate vs. host,3189.02178540425,0.650596919667468,0.148644036145557,4.37687872677503,1.20390914327823e-05,0.000187337263883949,Putrescine2spermidine,Putrescine2spermidine,,gut
substrate vs. host,406.689272911356,0.980724635774958,0.226901169158352,4.32225466009178,1.54442778569274e-05,0.000208067545730049,"Pyruvate2acetate-formate,Molybdopterin_dependent_oxidoreductase",DMSO-TMAO reducatse E. coli,,gut
substrate vs. host,2423.7672148641,0.360349728357189,0.147402240540268,2.44466927392971,0.0144985025874984,0.0474263395052748,Rnf_complex,Rnf complex C. sporogenes,,gut
substrate vs. host,4562.53555182318,0.471451558986208,0.127441639848754,3.69935257852709,0.00021615014995925,0.00176416666510859,TPP_AA_metabolism,TPP_AA_metabolism,,gut
substrate vs. host,2619.12437479446,0.692900408377167,0.129380795360854,5.35551204832685,8.53144613708839e-08,2.95934537880253e-06,TPP_fatty_acids,TPP_fatty_acids,,gut
substrate vs. host,1530.79467612948,0.464542063118507,0.174927606125266,2.65562465186797,0.00791616708429761,0.0293550516600345,Threonine2propionate,Threonine to propionate E. coli,,gut
substrate vs. host,406.689272911356,0.980724635774958,0.226901169158352,4.32225466009178,1.54442778569274e-05,0.000208067545730049,hydroxybenzoate2phenol,hydroxybenzoate2phenol K. pneumoniae,,gut
